# Generated drone relative-velocity trace
# total_events: 100000
# drone_count: 2
# system_processes: Drone1|Drone2
eid,processes,vc,timestamp,props,event_type,msg_partner
d1_init,Drone1,Drone1:1;Drone2:0,0.0,stable,local,
d2_compute_9541,Drone2,Drone1:28623;Drone2:28623,47702.5,relative_computed,local,
d2_send_d1_9541,Drone2,Drone1:28623;Drone2:28624,47703.0,relative_sent,send,Drone1
d1_recv_d2_9541,Drone1,Drone1:28624;Drone2:28624,47704.0,relative_confirmed,receive,Drone2
d1_measure_9542,Drone1,Drone1:28625;Drone2:28624,47706.0,velocity_measured,local,
d1_send_d2_9542,Drone1,Drone1:28626;Drone2:28624,47706.2,velocity_sent,send,Drone2
d2_recv_d1_9542,Drone2,Drone1:28626;Drone2:28625,47707.0,processing,receive,Drone1
d2_compute_9542,Drone2,Drone1:28626;Drone2:28626,47707.5,relative_computed,local,
d2_send_d1_9542,Drone2,Drone1:28626;Drone2:28627,47708.0,relative_sent,send,Drone1
d1_recv_d2_9542,Drone1,Drone1:28627;Drone2:28627,47709.0,relative_confirmed,receive,Drone2
d1_measure_9543,Drone1,Drone1:28628;Drone2:28627,47711.0,velocity_measured,local,
d1_send_d2_9543,Drone1,Drone1:28629;Drone2:28627,47711.2,velocity_sent,send,Drone2
d2_recv_d1_9543,Drone2,Drone1:28629;Drone2:28628,47712.0,processing,receive,Drone1
d2_compute_9543,Drone2,Drone1:28629;Drone2:28629,47712.5,relative_computed,local,
d2_send_d1_9543,Drone2,Drone1:28629;Drone2:28630,47713.0,relative_sent,send,Drone1
d1_recv_d2_9543,Drone1,Drone1:28630;Drone2:28630,47714.0,relative_confirmed,receive,Drone2
d1_measure_9544,Drone1,Drone1:28631;Drone2:28630,47716.0,velocity_measured,local,
d1_send_d2_9544,Drone1,Drone1:28632;Drone2:28630,47716.2,velocity_sent,send,Drone2
d2_recv_d1_9544,Drone2,Drone1:28632;Drone2:28631,47717.0,processing,receive,Drone1
d2_compute_9544,Drone2,Drone1:28632;Drone2:28632,47717.5,relative_computed,local,
d2_send_d1_9544,Drone2,Drone1:28632;Drone2:28633,47718.0,relative_sent,send,Drone1
d1_recv_d2_9544,Drone1,Drone1:28633;Drone2:28633,47719.0,relative_confirmed,receive,Drone2
d1_measure_9545,Drone1,Drone1:28634;Drone2:28633,47721.0,velocity_measured,local,
d1_send_d2_9545,Drone1,Drone1:28635;Drone2:28633,47721.2,velocity_sent,send,Drone2
d2_recv_d1_9545,Drone2,Drone1:28635;Drone2:28634,47722.0,processing,receive,Drone1
d2_compute_9545,Drone2,Drone1:28635;Drone2:28635,47722.5,relative_computed,local,
d2_send_d1_9545,Drone2,Drone1:28635;Drone2:28636,47723.0,relative_sent,send,Drone1
d1_recv_d2_9545,Drone1,Drone1:28636;Drone2:28636,47724.0,relative_confirmed,receive,Drone2
d1_measure_9546,Drone1,Drone1:28637;Drone2:28636,47726.0,velocity_measured,local,
d1_send_d2_9546,Drone1,Drone1:28638;Drone2:28636,47726.2,velocity_sent,send,Drone2
d2_recv_d1_9546,Drone2,Drone1:28638;Drone2:28637,47727.0,processing,receive,Drone1
d2_compute_9546,Drone2,Drone1:28638;Drone2:28638,47727.5,relative_computed,local,
d2_send_d1_9546,Drone2,Drone1:28638;Drone2:28639,47728.0,relative_sent,send,Drone1
d1_recv_d2_9546,Drone1,Drone1:28639;Drone2:28639,47729.0,relative_confirmed,receive,Drone2
d1_measure_9547,Drone1,Drone1:28640;Drone2:28639,47731.0,velocity_measured,local,
d1_send_d2_9547,Drone1,Drone1:28641;Drone2:28639,47731.2,velocity_sent,send,Drone2
d2_recv_d1_9547,Drone2,Drone1:28641;Drone2:28640,47732.0,processing,receive,Drone1
d2_compute_9547,Drone2,Drone1:28641;Drone2:28641,47732.5,relative_computed,local,
d2_send_d1_9547,Drone2,Drone1:28641;Drone2:28642,47733.0,relative_sent,send,Drone1
d1_recv_d2_9547,Drone1,Drone1:28642;Drone2:28642,47734.0,relative_confirmed,receive,Drone2
d1_measure_9548,Drone1,Drone1:28643;Drone2:28642,47736.0,velocity_measured,local,
d1_send_d2_9548,Drone1,Drone1:28644;Drone2:28642,47736.2,velocity_sent,send,Drone2
d2_recv_d1_9548,Drone2,Drone1:28644;Drone2:28643,47737.0,processing,receive,Drone1
d2_compute_9548,Drone2,Drone1:28644;Drone2:28644,47737.5,relative_computed,local,
d2_send_d1_9548,Drone2,Drone1:28644;Drone2:28645,47738.0,relative_sent,send,Drone1
d1_recv_d2_9548,Drone1,Drone1:28645;Drone2:28645,47739.0,relative_confirmed,receive,Drone2
d1_measure_9549,Drone1,Drone1:28646;Drone2:28645,47741.0,velocity_measured,local,
d1_send_d2_9549,Drone1,Drone1:28647;Drone2:28645,47741.2,velocity_sent,send,Drone2
d2_recv_d1_9549,Drone2,Drone1:28647;Drone2:28646,47742.0,processing,receive,Drone1
d2_compute_9549,Drone2,Drone1:28647;Drone2:28647,47742.5,relative_computed,local,
d2_send_d1_9549,Drone2,Drone1:28647;Drone2:28648,47743.0,relative_sent,send,Drone1
d1_recv_d2_9549,Drone1,Drone1:28648;Drone2:28648,47744.0,relative_confirmed,receive,Drone2
d1_measure_9550,Drone1,Drone1:28649;Drone2:28648,47746.0,velocity_measured,local,
d1_send_d2_9550,Drone1,Drone1:28650;Drone2:28648,47746.2,velocity_sent,send,Drone2
d2_recv_d1_9550,Drone2,Drone1:28650;Drone2:28649,47747.0,processing,receive,Drone1
d2_compute_9550,Drone2,Drone1:28650;Drone2:28650,47747.5,relative_computed,local,
d2_send_d1_9550,Drone2,Drone1:28650;Drone2:28651,47748.0,relative_sent,send,Drone1
d1_recv_d2_9550,Drone1,Drone1:28651;Drone2:28651,47749.0,relative_confirmed,receive,Drone2
d1_measure_9551,Drone1,Drone1:28652;Drone2:28651,47751.0,velocity_measured,local,
d1_send_d2_9551,Drone1,Drone1:28653;Drone2:28651,47751.2,velocity_sent,send,Drone2
d2_recv_d1_9551,Drone2,Drone1:28653;Drone2:28652,47752.0,processing,receive,Drone1
d2_compute_9551,Drone2,Drone1:28653;Drone2:28653,47752.5,relative_computed,local,
d2_send_d1_9551,Drone2,Drone1:28653;Drone2:28654,47753.0,relative_sent,send,Drone1
d1_recv_d2_9551,Drone1,Drone1:28654;Drone2:28654,47754.0,relative_confirmed,receive,Drone2
d1_measure_9552,Drone1,Drone1:28655;Drone2:28654,47756.0,velocity_measured,local,
d1_send_d2_9552,Drone1,Drone1:28656;Drone2:28654,47756.2,velocity_sent,send,Drone2
d2_recv_d1_9552,Drone2,Drone1:28656;Drone2:28655,47757.0,processing,receive,Drone1
d2_compute_9552,Drone2,Drone1:28656;Drone2:28656,47757.5,relative_computed,local,
d2_send_d1_9552,Drone2,Drone1:28656;Drone2:28657,47758.0,relative_sent,send,Drone1
d1_recv_d2_9552,Drone1,Drone1:28657;Drone2:28657,47759.0,relative_confirmed,receive,Drone2
d1_measure_9553,Drone1,Drone1:28658;Drone2:28657,47761.0,velocity_measured,local,
d1_send_d2_9553,Drone1,Drone1:28659;Drone2:28657,47761.2,velocity_sent,send,Drone2
d2_recv_d1_9553,Drone2,Drone1:28659;Drone2:28658,47762.0,processing,receive,Drone1
d2_compute_9553,Drone2,Drone1:28659;Drone2:28659,47762.5,relative_computed,local,
d2_send_d1_9553,Drone2,Drone1:28659;Drone2:28660,47763.0,relative_sent,send,Drone1
d1_recv_d2_9553,Drone1,Drone1:28660;Drone2:28660,47764.0,relative_confirmed,receive,Drone2
d1_measure_9554,Drone1,Drone1:28661;Drone2:28660,47766.0,velocity_measured,local,
d1_send_d2_9554,Drone1,Drone1:28662;Drone2:28660,47766.2,velocity_sent,send,Drone2
d2_recv_d1_9554,Drone2,Drone1:28662;Drone2:28661,47767.0,processing,receive,Drone1
d2_compute_9554,Drone2,Drone1:28662;Drone2:28662,47767.5,relative_computed,local,
d2_send_d1_9554,Drone2,Drone1:28662;Drone2:28663,47768.0,relative_sent,send,Drone1
d1_recv_d2_9554,Drone1,Drone1:28663;Drone2:28663,47769.0,relative_confirmed,receive,Drone2
d1_measure_9555,Drone1,Drone1:28664;Drone2:28663,47771.0,velocity_measured,local,
d1_send_d2_9555,Drone1,Drone1:28665;Drone2:28663,47771.2,velocity_sent,send,Drone2
d2_recv_d1_9555,Drone2,Drone1:28665;Drone2:28664,47772.0,processing,receive,Drone1
d2_compute_9555,Drone2,Drone1:28665;Drone2:28665,47772.5,relative_computed,local,
d2_send_d1_9555,Drone2,Drone1:28665;Drone2:28666,47773.0,relative_sent,send,Drone1
d1_recv_d2_9555,Drone1,Drone1:28666;Drone2:28666,47774.0,relative_confirmed,receive,Drone2
d1_measure_9556,Drone1,Drone1:28667;Drone2:28666,47776.0,velocity_measured,local,
d1_send_d2_9556,Drone1,Drone1:28668;Drone2:28666,47776.2,velocity_sent,send,Drone2
d2_recv_d1_9556,Drone2,Drone1:28668;Drone2:28667,47777.0,processing,receive,Drone1
d2_compute_9556,Drone2,Drone1:28668;Drone2:28668,47777.5,relative_computed,local,
d2_send_d1_9556,Drone2,Drone1:28668;Drone2:28669,47778.0,relative_sent,send,Drone1
d1_recv_d2_9556,Drone1,Drone1:28669;Drone2:28669,47779.0,relative_confirmed,receive,Drone2
d1_measure_9557,Drone1,Drone1:28670;Drone2:28669,47781.0,velocity_measured,local,
d1_send_d2_9557,Drone1,Drone1:28671;Drone2:28669,47781.2,velocity_sent,send,Drone2
d2_recv_d1_9557,Drone2,Drone1:28671;Drone2:28670,47782.0,processing,receive,Drone1
d2_compute_9557,Drone2,Drone1:28671;Drone2:28671,47782.5,relative_computed,local,
d2_send_d1_9557,Drone2,Drone1:28671;Drone2:28672,47783.0,relative_sent,send,Drone1
d1_recv_d2_9557,Drone1,Drone1:28672;Drone2:28672,47784.0,relative_confirmed,receive,Drone2
d1_measure_9558,Drone1,Drone1:28673;Drone2:28672,47786.0,velocity_measured,local,
d1_send_d2_9558,Drone1,Drone1:28674;Drone2:28672,47786.2,velocity_sent,send,Drone2
d2_recv_d1_9558,Drone2,Drone1:28674;Drone2:28673,47787.0,processing,receive,Drone1
d2_compute_9558,Drone2,Drone1:28674;Drone2:28674,47787.5,relative_computed,local,
d2_send_d1_9558,Drone2,Drone1:28674;Drone2:28675,47788.0,relative_sent,send,Drone1
d1_recv_d2_9558,Drone1,Drone1:28675;Drone2:28675,47789.0,relative_confirmed,receive,Drone2
d1_measure_9559,Drone1,Drone1:28676;Drone2:28675,47791.0,velocity_measured,local,
d1_send_d2_9559,Drone1,Drone1:28677;Drone2:28675,47791.2,velocity_sent,send,Drone2
d2_recv_d1_9559,Drone2,Drone1:28677;Drone2:28676,47792.0,processing,receive,Drone1
d2_compute_9559,Drone2,Drone1:28677;Drone2:28677,47792.5,relative_computed,local,
d2_send_d1_9559,Drone2,Drone1:28677;Drone2:28678,47793.0,relative_sent,send,Drone1
d1_recv_d2_9559,Drone1,Drone1:28678;Drone2:28678,47794.0,relative_confirmed,receive,Drone2
d1_measure_9560,Drone1,Drone1:28679;Drone2:28678,47796.0,velocity_measured,local,
d1_send_d2_9560,Drone1,Drone1:28680;Drone2:28678,47796.2,velocity_sent,send,Drone2
d2_recv_d1_9560,Drone2,Drone1:28680;Drone2:28679,47797.0,processing,receive,Drone1
d2_compute_9560,Drone2,Drone1:28680;Drone2:28680,47797.5,relative_computed,local,
d2_send_d1_9560,Drone2,Drone1:28680;Drone2:28681,47798.0,relative_sent,send,Drone1
d1_recv_d2_9560,Drone1,Drone1:28681;Drone2:28681,47799.0,relative_confirmed,receive,Drone2
d1_measure_9561,Drone1,Drone1:28682;Drone2:28681,47801.0,velocity_measured,local,
d1_send_d2_9561,Drone1,Drone1:28683;Drone2:28681,47801.2,velocity_sent,send,Drone2
d2_recv_d1_9561,Drone2,Drone1:28683;Drone2:28682,47802.0,processing,receive,Drone1
d2_compute_9561,Drone2,Drone1:28683;Drone2:28683,47802.5,relative_computed,local,
d2_send_d1_9561,Drone2,Drone1:28683;Drone2:28684,47803.0,relative_sent,send,Drone1
d1_recv_d2_9561,Drone1,Drone1:28684;Drone2:28684,47804.0,relative_confirmed,receive,Drone2
d1_measure_9562,Drone1,Drone1:28685;Drone2:28684,47806.0,velocity_measured,local,
d1_send_d2_9562,Drone1,Drone1:28686;Drone2:28684,47806.2,velocity_sent,send,Drone2
d2_recv_d1_9562,Drone2,Drone1:28686;Drone2:28685,47807.0,processing,receive,Drone1
d2_compute_9562,Drone2,Drone1:28686;Drone2:28686,47807.5,relative_computed,local,
d2_send_d1_9562,Drone2,Drone1:28686;Drone2:28687,47808.0,relative_sent,send,Drone1
d1_recv_d2_9562,Drone1,Drone1:28687;Drone2:28687,47809.0,relative_confirmed,receive,Drone2
d1_measure_9563,Drone1,Drone1:28688;Drone2:28687,47811.0,velocity_measured,local,
d1_send_d2_9563,Drone1,Drone1:28689;Drone2:28687,47811.2,velocity_sent,send,Drone2
d2_recv_d1_9563,Drone2,Drone1:28689;Drone2:28688,47812.0,processing,receive,Drone1
d2_compute_9563,Drone2,Drone1:28689;Drone2:28689,47812.5,relative_computed,local,
d2_send_d1_9563,Drone2,Drone1:28689;Drone2:28690,47813.0,relative_sent,send,Drone1
d1_recv_d2_9563,Drone1,Drone1:28690;Drone2:28690,47814.0,relative_confirmed,receive,Drone2
d1_measure_9564,Drone1,Drone1:28691;Drone2:28690,47816.0,velocity_measured,local,
d1_send_d2_9564,Drone1,Drone1:28692;Drone2:28690,47816.2,velocity_sent,send,Drone2
d2_recv_d1_9564,Drone2,Drone1:28692;Drone2:28691,47817.0,processing,receive,Drone1
d2_compute_9564,Drone2,Drone1:28692;Drone2:28692,47817.5,relative_computed,local,
d2_send_d1_9564,Drone2,Drone1:28692;Drone2:28693,47818.0,relative_sent,send,Drone1
d1_recv_d2_9564,Drone1,Drone1:28693;Drone2:28693,47819.0,relative_confirmed,receive,Drone2
d1_measure_9565,Drone1,Drone1:28694;Drone2:28693,47821.0,velocity_measured,local,
d1_send_d2_9565,Drone1,Drone1:28695;Drone2:28693,47821.2,velocity_sent,send,Drone2
d2_recv_d1_9565,Drone2,Drone1:28695;Drone2:28694,47822.0,processing,receive,Drone1
d2_compute_9565,Drone2,Drone1:28695;Drone2:28695,47822.5,relative_computed,local,
d2_send_d1_9565,Drone2,Drone1:28695;Drone2:28696,47823.0,relative_sent,send,Drone1
d1_recv_d2_9565,Drone1,Drone1:28696;Drone2:28696,47824.0,relative_confirmed,receive,Drone2
d1_measure_9566,Drone1,Drone1:28697;Drone2:28696,47826.0,velocity_measured,local,
d1_send_d2_9566,Drone1,Drone1:28698;Drone2:28696,47826.2,velocity_sent,send,Drone2
d2_recv_d1_9566,Drone2,Drone1:28698;Drone2:28697,47827.0,processing,receive,Drone1
d2_compute_9566,Drone2,Drone1:28698;Drone2:28698,47827.5,relative_computed,local,
d2_send_d1_9566,Drone2,Drone1:28698;Drone2:28699,47828.0,relative_sent,send,Drone1
d1_recv_d2_9566,Drone1,Drone1:28699;Drone2:28699,47829.0,relative_confirmed,receive,Drone2
d1_measure_9567,Drone1,Drone1:28700;Drone2:28699,47831.0,velocity_measured,local,
d1_send_d2_9567,Drone1,Drone1:28701;Drone2:28699,47831.2,velocity_sent,send,Drone2
d2_recv_d1_9567,Drone2,Drone1:28701;Drone2:28700,47832.0,processing,receive,Drone1
d2_compute_9567,Drone2,Drone1:28701;Drone2:28701,47832.5,relative_computed,local,
d2_send_d1_9567,Drone2,Drone1:28701;Drone2:28702,47833.0,relative_sent,send,Drone1
d1_recv_d2_9567,Drone1,Drone1:28702;Drone2:28702,47834.0,relative_confirmed,receive,Drone2
d1_measure_9568,Drone1,Drone1:28703;Drone2:28702,47836.0,velocity_measured,local,
d1_send_d2_9568,Drone1,Drone1:28704;Drone2:28702,47836.2,velocity_sent,send,Drone2
d2_recv_d1_9568,Drone2,Drone1:28704;Drone2:28703,47837.0,processing,receive,Drone1
d2_compute_9568,Drone2,Drone1:28704;Drone2:28704,47837.5,relative_computed,local,
d2_send_d1_9568,Drone2,Drone1:28704;Drone2:28705,47838.0,relative_sent,send,Drone1
d1_recv_d2_9568,Drone1,Drone1:28705;Drone2:28705,47839.0,relative_confirmed,receive,Drone2
d1_measure_9569,Drone1,Drone1:28706;Drone2:28705,47841.0,velocity_measured,local,
d1_send_d2_9569,Drone1,Drone1:28707;Drone2:28705,47841.2,velocity_sent,send,Drone2
d2_recv_d1_9569,Drone2,Drone1:28707;Drone2:28706,47842.0,processing,receive,Drone1
d2_compute_9569,Drone2,Drone1:28707;Drone2:28707,47842.5,relative_computed,local,
d2_send_d1_9569,Drone2,Drone1:28707;Drone2:28708,47843.0,relative_sent,send,Drone1
d1_recv_d2_9569,Drone1,Drone1:28708;Drone2:28708,47844.0,relative_confirmed,receive,Drone2
d1_measure_9570,Drone1,Drone1:28709;Drone2:28708,47846.0,velocity_measured,local,
d1_send_d2_9570,Drone1,Drone1:28710;Drone2:28708,47846.2,velocity_sent,send,Drone2
d2_recv_d1_9570,Drone2,Drone1:28710;Drone2:28709,47847.0,processing,receive,Drone1
d2_compute_9570,Drone2,Drone1:28710;Drone2:28710,47847.5,relative_computed,local,
d2_send_d1_9570,Drone2,Drone1:28710;Drone2:28711,47848.0,relative_sent,send,Drone1
d1_recv_d2_9570,Drone1,Drone1:28711;Drone2:28711,47849.0,relative_confirmed,receive,Drone2
d1_measure_9571,Drone1,Drone1:28712;Drone2:28711,47851.0,velocity_measured,local,
d1_send_d2_9571,Drone1,Drone1:28713;Drone2:28711,47851.2,velocity_sent,send,Drone2
d2_recv_d1_9571,Drone2,Drone1:28713;Drone2:28712,47852.0,processing,receive,Drone1
d2_compute_9571,Drone2,Drone1:28713;Drone2:28713,47852.5,relative_computed,local,
d2_send_d1_9571,Drone2,Drone1:28713;Drone2:28714,47853.0,relative_sent,send,Drone1
d1_recv_d2_9571,Drone1,Drone1:28714;Drone2:28714,47854.0,relative_confirmed,receive,Drone2
d1_measure_9572,Drone1,Drone1:28715;Drone2:28714,47856.0,velocity_measured,local,
d1_send_d2_9572,Drone1,Drone1:28716;Drone2:28714,47856.2,velocity_sent,send,Drone2
d2_recv_d1_9572,Drone2,Drone1:28716;Drone2:28715,47857.0,processing,receive,Drone1
d2_compute_9572,Drone2,Drone1:28716;Drone2:28716,47857.5,relative_computed,local,
d2_send_d1_9572,Drone2,Drone1:28716;Drone2:28717,47858.0,relative_sent,send,Drone1
d1_recv_d2_9572,Drone1,Drone1:28717;Drone2:28717,47859.0,relative_confirmed,receive,Drone2
d1_measure_9573,Drone1,Drone1:28718;Drone2:28717,47861.0,velocity_measured,local,
d1_send_d2_9573,Drone1,Drone1:28719;Drone2:28717,47861.2,velocity_sent,send,Drone2
d2_recv_d1_9573,Drone2,Drone1:28719;Drone2:28718,47862.0,processing,receive,Drone1
d2_compute_9573,Drone2,Drone1:28719;Drone2:28719,47862.5,relative_computed,local,
d2_send_d1_9573,Drone2,Drone1:28719;Drone2:28720,47863.0,relative_sent,send,Drone1
d1_recv_d2_9573,Drone1,Drone1:28720;Drone2:28720,47864.0,relative_confirmed,receive,Drone2
d1_measure_9574,Drone1,Drone1:28721;Drone2:28720,47866.0,velocity_measured,local,
d1_send_d2_9574,Drone1,Drone1:28722;Drone2:28720,47866.2,velocity_sent,send,Drone2
d2_recv_d1_9574,Drone2,Drone1:28722;Drone2:28721,47867.0,processing,receive,Drone1
d2_compute_9574,Drone2,Drone1:28722;Drone2:28722,47867.5,relative_computed,local,
d2_send_d1_9574,Drone2,Drone1:28722;Drone2:28723,47868.0,relative_sent,send,Drone1
d1_recv_d2_9574,Drone1,Drone1:28723;Drone2:28723,47869.0,relative_confirmed,receive,Drone2
d1_measure_9575,Drone1,Drone1:28724;Drone2:28723,47871.0,velocity_measured,local,
d1_send_d2_9575,Drone1,Drone1:28725;Drone2:28723,47871.2,velocity_sent,send,Drone2
d2_recv_d1_9575,Drone2,Drone1:28725;Drone2:28724,47872.0,processing,receive,Drone1
d2_compute_9575,Drone2,Drone1:28725;Drone2:28725,47872.5,relative_computed,local,
d2_send_d1_9575,Drone2,Drone1:28725;Drone2:28726,47873.0,relative_sent,send,Drone1
d1_recv_d2_9575,Drone1,Drone1:28726;Drone2:28726,47874.0,relative_confirmed,receive,Drone2
d1_measure_9576,Drone1,Drone1:28727;Drone2:28726,47876.0,velocity_measured,local,
d1_send_d2_9576,Drone1,Drone1:28728;Drone2:28726,47876.2,velocity_sent,send,Drone2
d2_recv_d1_9576,Drone2,Drone1:28728;Drone2:28727,47877.0,processing,receive,Drone1
d2_compute_9576,Drone2,Drone1:28728;Drone2:28728,47877.5,relative_computed,local,
d2_send_d1_9576,Drone2,Drone1:28728;Drone2:28729,47878.0,relative_sent,send,Drone1
d1_recv_d2_9576,Drone1,Drone1:28729;Drone2:28729,47879.0,relative_confirmed,receive,Drone2
d1_measure_9577,Drone1,Drone1:28730;Drone2:28729,47881.0,velocity_measured,local,
d1_send_d2_9577,Drone1,Drone1:28731;Drone2:28729,47881.2,velocity_sent,send,Drone2
d2_recv_d1_9577,Drone2,Drone1:28731;Drone2:28730,47882.0,processing,receive,Drone1
d2_compute_9577,Drone2,Drone1:28731;Drone2:28731,47882.5,relative_computed,local,
d2_send_d1_9577,Drone2,Drone1:28731;Drone2:28732,47883.0,relative_sent,send,Drone1
d1_recv_d2_9577,Drone1,Drone1:28732;Drone2:28732,47884.0,relative_confirmed,receive,Drone2
d1_measure_9578,Drone1,Drone1:28733;Drone2:28732,47886.0,velocity_measured,local,
d1_send_d2_9578,Drone1,Drone1:28734;Drone2:28732,47886.2,velocity_sent,send,Drone2
d2_recv_d1_9578,Drone2,Drone1:28734;Drone2:28733,47887.0,processing,receive,Drone1
d2_compute_9578,Drone2,Drone1:28734;Drone2:28734,47887.5,relative_computed,local,
d2_send_d1_9578,Drone2,Drone1:28734;Drone2:28735,47888.0,relative_sent,send,Drone1
d1_recv_d2_9578,Drone1,Drone1:28735;Drone2:28735,47889.0,relative_confirmed,receive,Drone2
d1_measure_9579,Drone1,Drone1:28736;Drone2:28735,47891.0,velocity_measured,local,
d1_send_d2_9579,Drone1,Drone1:28737;Drone2:28735,47891.2,velocity_sent,send,Drone2
d2_recv_d1_9579,Drone2,Drone1:28737;Drone2:28736,47892.0,processing,receive,Drone1
d2_compute_9579,Drone2,Drone1:28737;Drone2:28737,47892.5,relative_computed,local,
d2_send_d1_9579,Drone2,Drone1:28737;Drone2:28738,47893.0,relative_sent,send,Drone1
d1_recv_d2_9579,Drone1,Drone1:28738;Drone2:28738,47894.0,relative_confirmed,receive,Drone2
d1_measure_9580,Drone1,Drone1:28739;Drone2:28738,47896.0,velocity_measured,local,
d1_send_d2_9580,Drone1,Drone1:28740;Drone2:28738,47896.2,velocity_sent,send,Drone2
d2_recv_d1_9580,Drone2,Drone1:28740;Drone2:28739,47897.0,processing,receive,Drone1
d2_compute_9580,Drone2,Drone1:28740;Drone2:28740,47897.5,relative_computed,local,
d2_send_d1_9580,Drone2,Drone1:28740;Drone2:28741,47898.0,relative_sent,send,Drone1
d1_recv_d2_9580,Drone1,Drone1:28741;Drone2:28741,47899.0,relative_confirmed,receive,Drone2
d1_measure_9581,Drone1,Drone1:28742;Drone2:28741,47901.0,velocity_measured,local,
d1_send_d2_9581,Drone1,Drone1:28743;Drone2:28741,47901.2,velocity_sent,send,Drone2
d2_recv_d1_9581,Drone2,Drone1:28743;Drone2:28742,47902.0,processing,receive,Drone1
d2_compute_9581,Drone2,Drone1:28743;Drone2:28743,47902.5,relative_computed,local,
d2_send_d1_9581,Drone2,Drone1:28743;Drone2:28744,47903.0,relative_sent,send,Drone1
d1_recv_d2_9581,Drone1,Drone1:28744;Drone2:28744,47904.0,relative_confirmed,receive,Drone2
d1_measure_9582,Drone1,Drone1:28745;Drone2:28744,47906.0,velocity_measured,local,
d1_send_d2_9582,Drone1,Drone1:28746;Drone2:28744,47906.2,velocity_sent,send,Drone2
d2_recv_d1_9582,Drone2,Drone1:28746;Drone2:28745,47907.0,processing,receive,Drone1
d2_compute_9582,Drone2,Drone1:28746;Drone2:28746,47907.5,relative_computed,local,
d2_send_d1_9582,Drone2,Drone1:28746;Drone2:28747,47908.0,relative_sent,send,Drone1
d1_recv_d2_9582,Drone1,Drone1:28747;Drone2:28747,47909.0,relative_confirmed,receive,Drone2
d1_measure_9583,Drone1,Drone1:28748;Drone2:28747,47911.0,velocity_measured,local,
d1_send_d2_9583,Drone1,Drone1:28749;Drone2:28747,47911.2,velocity_sent,send,Drone2
d2_recv_d1_9583,Drone2,Drone1:28749;Drone2:28748,47912.0,processing,receive,Drone1
